row	column	cor	p	group	DiffExp
5048	T.cells_CD8	MAGEA11	 1.055734e-01	3.138572e-01	OS	0
5049	CytolyticScore	MAGEA11	 1.496058e-01	1.523436e-01	OS	0
5050	T.cells_CD8	MAGEA12	 4.863366e-02	6.434095e-01	OS	1
5051	CytolyticScore	MAGEA12	 9.676316e-02	3.561651e-01	OS	1
5052	T.cells_CD8	MAGEA2	-1.496988e-02	8.867485e-01	OS	1
5053	CytolyticScore	MAGEA2	 9.637986e-02	3.580825e-01	OS	1
5054	T.cells_CD8	MAGEA2B	-5.243629e-02	6.176513e-01	OS	0
5055	CytolyticScore	MAGEA2B	 6.048585e-02	5.646537e-01	OS	0
5056	T.cells_CD8	MAGEA3	-9.043969e-02	3.886096e-01	OS	1
5057	CytolyticScore	MAGEA3	 3.204368e-02	7.604294e-01	OS	1
5058	T.cells_CD8	MAGEA4	 6.021083e-02	5.664283e-01	OS	0
5059	CytolyticScore	MAGEA4	 1.824436e-01	8.005805e-02	OS	0
5060	T.cells_CD8	MAGEA5	 1.139222e-01	2.768991e-01	OS	0
5061	CytolyticScore	MAGEA5	 1.495966e-01	1.523692e-01	OS	0
5062	T.cells_CD8	MAGEA6	-6.323753e-02	5.470437e-01	OS	1
5063	CytolyticScore	MAGEA6	 4.856821e-02	6.438567e-01	OS	1
5064	T.cells_CD8	MAGEA8	 3.757071e-02	7.206840e-01	OS	0
5065	CytolyticScore	MAGEA8	 1.393303e-02	8.945457e-01	OS	0
5066	T.cells_CD8	MAGEA9	-1.431592e-02	8.916652e-01	OS	0
5067	CytolyticScore	MAGEA9	 1.243321e-01	2.350650e-01	OS	0
5068	T.cells_CD8	MAGEA9B	-5.611238e-03	9.574281e-01	OS	0
5069	CytolyticScore	MAGEA9B	-4.770236e-02	6.497843e-01	OS	0
5070	T.cells_CD8	MAGEB1	 6.532514e-02	5.338645e-01	OS	0
5071	CytolyticScore	MAGEB1	 1.106877e-01	2.908556e-01	OS	0
5072	T.cells_CD8	MAGEB2	 2.038510e-01	5.000607e-02	OS	0
5073	CytolyticScore	MAGEB2	 2.255541e-01	2.971698e-02	OS	0
5074	T.cells_CD8	MAGEB3	 4.155161e-02	6.925030e-01	OS	0
5075	CytolyticScore	MAGEB3	 1.390577e-01	1.837308e-01	OS	0
5076	T.cells_CD8	MAGEB4	-1.764868e-01	9.059463e-02	OS	0
5077	CytolyticScore	MAGEB4	-1.913491e-01	6.615623e-02	OS	0
5078	T.cells_CD8	MAGEB5	 7.767278e-03	9.410956e-01	OS	0
5079	CytolyticScore	MAGEB5	-2.353116e-02	8.228443e-01	OS	0
5080	T.cells_CD8	MAGEB6	 7.047823e-02	5.020226e-01	OS	0
5081	CytolyticScore	MAGEB6	 2.074290e-01	4.603482e-02	OS	0
5082	T.cells_CD8	MAGEC1	 1.043651e-01	3.194591e-01	OS	0
5083	CytolyticScore	MAGEC1	 1.636071e-01	1.171126e-01	OS	0
5084	T.cells_CD8	MAGEC2	 1.579480e-01	1.305077e-01	OS	0
5085	CytolyticScore	MAGEC2	 1.795269e-01	8.508775e-02	OS	0
5086	T.cells_CD8	MAGEC3	 2.192747e-01	3.470512e-02	OS	0
5087	CytolyticScore	MAGEC3	 2.319678e-01	2.526197e-02	OS	0
5088	T.cells_CD8	MORC1	 9.799104e-02	3.500656e-01	OS	0
5089	CytolyticScore	MORC1	 1.758143e-01	9.184995e-02	OS	0
5090	T.cells_CD8	NLRP4	 7.244282e-02	4.901488e-01	OS	0
5091	CytolyticScore	NLRP4	 1.414147e-01	1.763383e-01	OS	0
5092	T.cells_CD8	NOL4	-1.031127e-02	9.218561e-01	OS	0
5093	CytolyticScore	NOL4	 7.208180e-02	4.923196e-01	OS	0
5094	T.cells_CD8	NR6A1	-9.101489e-02	3.855872e-01	OS	0
5095	CytolyticScore	NR6A1	 8.403043e-02	4.232371e-01	OS	0
5096	T.cells_CD8	NUF2	-1.196324e-01	2.533722e-01	OS	0
5097	CytolyticScore	NUF2	-1.854787e-01	7.507936e-02	OS	0
5098	T.cells_CD8	NXF2	-1.382741e-01	1.862375e-01	OS	0
5099	CytolyticScore	NXF2	-3.093097e-02	7.685106e-01	OS	0
5100	T.cells_CD8	NXF2B	-2.184505e-01	3.540927e-02	OS	0
5101	CytolyticScore	NXF2B	-8.375632e-02	4.247565e-01	OS	0
5102	T.cells_CD8	ODF1	-1.114156e-01	2.876750e-01	OS	0
5103	CytolyticScore	ODF1	-9.681899e-02	3.558863e-01	OS	0
5104	T.cells_CD8	ODF2	-1.013100e-01	3.339072e-01	OS	0
5105	CytolyticScore	ODF2	-1.050192e-01	3.164186e-01	OS	0
5106	T.cells_CD8	ODF3	-1.632785e-01	1.178599e-01	OS	0
5107	CytolyticScore	ODF3	-1.474769e-01	1.583309e-01	OS	0
5108	T.cells_CD8	ODF4	-6.388125e-02	5.429630e-01	OS	0
5109	CytolyticScore	ODF4	 1.063095e-01	3.104760e-01	OS	0
5110	T.cells_CD8	OIP5	-1.774044e-01	8.890350e-02	OS	0
5111	CytolyticScore	OIP5	-2.493792e-01	1.592557e-02	OS	0
5112	T.cells_CD8	OTOA	 1.915636e-01	6.584713e-02	OS	0
5113	CytolyticScore	OTOA	 2.476255e-01	1.670601e-02	OS	0
5114	T.cells_CD8	P4HB	-1.904300e-01	6.749361e-02	OS	0
5115	CytolyticScore	P4HB	-1.767246e-01	9.015401e-02	OS	0
5116	T.cells_CD8	PAGE1	 2.197297e-01	3.432147e-02	OS	0
5117	CytolyticScore	PAGE1	 2.817168e-01	6.225216e-03	OS	0
5118	T.cells_CD8	PAGE2	 1.481491e-01	1.564218e-01	OS	1
5119	CytolyticScore	PAGE2	 2.039752e-01	4.986359e-02	OS	1
5120	T.cells_CD8	PAGE2B	 2.204112e-03	9.832710e-01	OS	1
5121	CytolyticScore	PAGE2B	 1.432609e-01	1.707024e-01	OS	1
5122	T.cells_CD8	PAGE3	 7.487315e-02	4.756681e-01	OS	0
5123	CytolyticScore	PAGE3	 1.905602e-01	6.730287e-02	OS	0
5124	T.cells_CD8	PAGE4	 1.863872e-03	9.858531e-01	OS	0
5125	CytolyticScore	PAGE4	-1.008483e-02	9.235669e-01	OS	0
5126	T.cells_CD8	PAGE5	 1.372979e-01	1.893954e-01	OS	1
5127	CytolyticScore	PAGE5	 1.153276e-01	2.709771e-01	OS	1
5128	T.cells_CD8	PASD1	 2.116092e-02	8.404397e-01	OS	0
5129	CytolyticScore	PASD1	 7.644809e-02	4.664088e-01	OS	0
5130	T.cells_CD8	PBK	-2.108561e-01	4.247949e-02	OS	1
5131	CytolyticScore	PBK	-2.511420e-01	1.517300e-02	OS	1
5132	T.cells_CD8	PIWIL2	 2.967047e-02	7.776951e-01	OS	0
5133	CytolyticScore	PIWIL2	 1.230292e-02	9.068245e-01	OS	0
5134	T.cells_CD8	PLAC1	-5.879702e-02	5.755928e-01	OS	0
5135	CytolyticScore	PLAC1	 2.318278e-02	8.254253e-01	OS	0
5136	T.cells_CD8	PLEKHA5	-7.875026e-02	4.530529e-01	OS	0
5137	CytolyticScore	PLEKHA5	-1.087710e-01	2.993420e-01	OS	0
5138	T.cells_CD8	POTEA	 2.533264e-01	1.428338e-02	OS	0
5139	CytolyticScore	POTEA	 1.884002e-01	7.052475e-02	OS	0
5140	T.cells_CD8	POTEB	 1.135211e-02	9.139968e-01	OS	0
5141	CytolyticScore	POTEB	 3.513454e-02	7.381185e-01	OS	0
5142	T.cells_CD8	POTEC	-1.311475e-02	9.007066e-01	OS	0
5143	CytolyticScore	POTEC	 1.852230e-01	7.548893e-02	OS	0
5144	T.cells_CD8	POTED	 1.040745e-01	3.208159e-01	OS	0
5145	CytolyticScore	POTED	 1.201006e-01	2.515057e-01	OS	0
5146	T.cells_CD8	POTEE	-2.753176e-02	7.933481e-01	OS	0
5147	CytolyticScore	POTEE	 5.122327e-02	6.258200e-01	OS	0
5148	T.cells_CD8	POTEG	-2.163080e-01	3.729599e-02	OS	0
5149	CytolyticScore	POTEG	-1.830372e-02	8.617539e-01	OS	0
5150	T.cells_CD8	POTEH	-2.068519e-02	8.439810e-01	OS	0
5151	CytolyticScore	POTEH	 8.959129e-02	3.930933e-01	OS	0
5152	T.cells_CD8	PRAME	 2.152204e-02	8.377536e-01	OS	1
5153	CytolyticScore	PRAME	 1.380854e-01	1.868448e-01	OS	1
5154	T.cells_CD8	PRM1	NA	NA	OS	0
5155	CytolyticScore	PRM1	NA	NA	OS	0
5156	T.cells_CD8	PRM2	-2.066321e-01	4.689593e-02	OS	0
5157	CytolyticScore	PRM2	-1.529615e-01	1.432524e-01	OS	0
5158	T.cells_CD8	PRSS50	-1.170064e-01	2.640161e-01	OS	0
5159	CytolyticScore	PRSS50	 2.567471e-02	8.070066e-01	OS	0
5160	T.cells_CD8	PRSS54	-1.800154e-02	8.640142e-01	OS	0
5161	CytolyticScore	PRSS54	-3.690256e-03	9.719949e-01	OS	0
5162	T.cells_CD8	PRSS55	-1.157507e-01	2.692112e-01	OS	0
5163	CytolyticScore	PRSS55	-9.935105e-03	9.246983e-01	OS	0
5164	T.cells_CD8	RBM46	-1.535784e-01	1.416268e-01	OS	0
5165	CytolyticScore	RBM46	-8.580121e-02	4.134967e-01	OS	0
5166	T.cells_CD8	RGS22	-1.098113e-01	2.947159e-01	OS	0
5167	CytolyticScore	RGS22	-1.081422e-01	3.021610e-01	OS	0
5168	T.cells_CD8	RNF17	 2.157416e-01	3.780862e-02	OS	0
5169	CytolyticScore	RNF17	 1.339001e-01	2.006886e-01	OS	0
5170	T.cells_CD8	ROPN1	-2.856561e-01	5.510088e-03	OS	0
5171	CytolyticScore	ROPN1	-2.678916e-01	9.427510e-03	OS	0
5172	T.cells_CD8	SAGE1	 3.696773e-02	7.249864e-01	OS	0
5173	CytolyticScore	SAGE1	 1.409209e-01	1.778688e-01	OS	0
5174	T.cells_CD8	SEMG1	-3.218640e-03	9.755728e-01	OS	0
5175	CytolyticScore	SEMG1	 1.340476e-01	2.001886e-01	OS	0
5176	T.cells_CD8	SLCO6A1	 3.948700e-02	7.070691e-01	OS	0
5177	CytolyticScore	SLCO6A1	 7.657141e-02	4.656880e-01	OS	0
5178	T.cells_CD8	SPA17	-6.468025e-02	5.379188e-01	OS	0
5179	CytolyticScore	SPA17	-4.310759e-02	6.815984e-01	OS	0
5180	T.cells_CD8	SPACA3	-4.568470e-02	6.636816e-01	OS	0
5181	CytolyticScore	SPACA3	-9.255553e-02	3.775619e-01	OS	0
5182	T.cells_CD8	SPAG1	-2.779684e-02	7.914034e-01	OS	0
5183	CytolyticScore	SPAG1	 4.548823e-02	6.650410e-01	OS	0
5184	T.cells_CD8	SPAG17	 1.632737e-01	1.178710e-01	OS	0
5185	CytolyticScore	SPAG17	 2.548682e-01	1.368301e-02	OS	0
5186	T.cells_CD8	SPAG4	-5.092358e-02	6.278451e-01	OS	0
5187	CytolyticScore	SPAG4	 7.954037e-02	4.485185e-01	OS	0
5188	T.cells_CD8	SPAG6	-4.721689e-03	9.641721e-01	OS	0
5189	CytolyticScore	SPAG6	 1.475409e-01	1.581484e-01	OS	0
5190	T.cells_CD8	SPAG8	 1.177304e-01	2.610513e-01	OS	0
5191	CytolyticScore	SPAG8	 1.668094e-01	1.100176e-01	OS	0
5192	T.cells_CD8	SPAG9	 9.990749e-02	3.406768e-01	OS	0
5193	CytolyticScore	SPAG9	 6.025420e-02	5.661483e-01	OS	0
5194	T.cells_CD8	SPANXA1	 3.186110e-02	7.617536e-01	OS	0
5195	CytolyticScore	SPANXA1	 2.643163e-02	8.014323e-01	OS	0
5196	T.cells_CD8	SPANXA2	 3.186110e-02	7.617536e-01	OS	0
5197	CytolyticScore	SPANXA2	 2.643163e-02	8.014323e-01	OS	0
5198	T.cells_CD8	SPANXB1	 1.110865e-01	2.891104e-01	OS	0
5199	CytolyticScore	SPANXB1	 1.641495e-01	1.158866e-01	OS	0
5200	T.cells_CD8	SPANXC	 6.105461e-02	5.609919e-01	OS	0
5201	CytolyticScore	SPANXC	 9.211867e-02	3.798272e-01	OS	0
5202	T.cells_CD8	SPANXD	 1.485538e-01	1.552807e-01	OS	0
5203	CytolyticScore	SPANXD	 1.418416e-01	1.750230e-01	OS	0
5204	T.cells_CD8	SPANXN1	-1.050652e-01	3.162055e-01	OS	0
5205	CytolyticScore	SPANXN1	-3.748390e-02	7.213028e-01	OS	0
5206	T.cells_CD8	SPANXN2	-7.313695e-02	4.859893e-01	OS	0
5207	CytolyticScore	SPANXN2	-4.116858e-02	6.951971e-01	OS	0
5208	T.cells_CD8	SPANXN3	 1.947138e-01	6.144229e-02	OS	0
5209	CytolyticScore	SPANXN3	 1.402931e-01	1.798284e-01	OS	0
5210	T.cells_CD8	SPANXN4	 1.143008e-01	2.752954e-01	OS	0
5211	CytolyticScore	SPANXN4	 9.054172e-02	3.880725e-01	OS	0
5212	T.cells_CD8	SPANXN5	-2.509282e-01	1.526261e-02	OS	0
5213	CytolyticScore	SPANXN5	-1.437852e-01	1.691261e-01	OS	0
5214	T.cells_CD8	SPATA19	 1.760529e-01	9.140304e-02	OS	0
5215	CytolyticScore	SPATA19	 1.861802e-01	7.396478e-02	OS	0
5216	T.cells_CD8	SPEF2	-1.314494e-02	9.004791e-01	OS	0
5217	CytolyticScore	SPEF2	 2.477067e-02	8.136771e-01	OS	0
5218	T.cells_CD8	SPO11	-1.747638e-01	9.383864e-02	OS	0
5219	CytolyticScore	SPO11	-1.333433e-01	2.025844e-01	OS	0
5220	T.cells_CD8	SSX1	 2.029973e-01	5.099422e-02	OS	1
5221	CytolyticScore	SSX1	 2.370914e-01	2.212394e-02	OS	1
5222	T.cells_CD8	SSX2	-4.855458e-02	6.439499e-01	OS	1
5223	CytolyticScore	SSX2	-3.412858e-03	9.740993e-01	OS	1
5224	T.cells_CD8	SSX2B	 7.562270e-02	4.712491e-01	OS	1
5225	CytolyticScore	SSX2B	 7.267888e-02	4.887321e-01	OS	1
5226	T.cells_CD8	SSX3	 6.848439e-02	5.142246e-01	OS	0
5227	CytolyticScore	SSX3	 8.748305e-02	4.043677e-01	OS	0
5228	T.cells_CD8	SSX4	 4.643375e-02	6.585086e-01	OS	0
5229	CytolyticScore	SSX4	 6.209989e-02	5.542918e-01	OS	0
5230	T.cells_CD8	SSX4B	 7.516971e-02	4.739171e-01	OS	0
5231	CytolyticScore	SSX4B	 1.582841e-01	1.296808e-01	OS	0
5232	T.cells_CD8	SSX5	 1.874534e-01	7.197580e-02	OS	0
5233	CytolyticScore	SSX5	 2.381611e-01	2.151262e-02	OS	0
5234	T.cells_CD8	SSX6	 1.393625e-01	1.827621e-01	OS	0
5235	CytolyticScore	SSX6	 1.639339e-01	1.163727e-01	OS	0
5236	T.cells_CD8	SSX7	-6.956129e-02	5.076154e-01	OS	0
5237	CytolyticScore	SSX7	 1.005073e-03	9.923712e-01	OS	0
5238	T.cells_CD8	SSX9	 1.076555e-01	3.043546e-01	OS	0
5239	CytolyticScore	SSX9	 8.460788e-02	4.200463e-01	OS	0
5240	T.cells_CD8	SYCE1	 1.824818e-01	7.999388e-02	OS	0
5241	CytolyticScore	SYCE1	 1.655496e-01	1.127678e-01	OS	0
5242	T.cells_CD8	SYCP1	 1.450590e-01	1.653416e-01	OS	0
5243	CytolyticScore	SYCP1	 1.307689e-01	2.115162e-01	OS	0
5244	T.cells_CD8	TAF7L	 2.647574e-02	8.011077e-01	OS	0
5245	CytolyticScore	TAF7L	 1.679577e-01	1.075566e-01	OS	0
5246	T.cells_CD8	TDRD1	-6.644474e-02	5.268619e-01	OS	0
5247	CytolyticScore	TDRD1	-1.078181e-01	3.036205e-01	OS	0
5248	T.cells_CD8	TDRD6	 2.832055e-01	5.945833e-03	OS	0
5249	CytolyticScore	TDRD6	 3.380503e-01	9.194390e-04	OS	0
5250	T.cells_CD8	TEKT5	 1.632439e-02	8.765786e-01	OS	0
5251	CytolyticScore	TEKT5	 7.473847e-02	4.764645e-01	OS	0
5252	T.cells_CD8	TEX101	 2.070607e-01	4.643118e-02	OS	0
5253	CytolyticScore	TEX101	 1.357384e-01	1.945199e-01	OS	0
5254	T.cells_CD8	TEX14	-1.193578e-01	2.544712e-01	OS	0
5255	CytolyticScore	TEX14	 2.525471e-02	8.101039e-01	OS	0
5256	T.cells_CD8	TEX15	-1.658244e-01	1.121636e-01	OS	0
5257	CytolyticScore	TEX15	-8.235286e-02	4.325853e-01	OS	0
5258	T.cells_CD8	TFDP3	 5.840318e-02	5.781579e-01	OS	0
5259	CytolyticScore	TFDP3	 1.023554e-01	3.289173e-01	OS	0
5260	T.cells_CD8	THEG	 9.281571e-05	9.992955e-01	OS	0
5261	CytolyticScore	THEG	 1.323030e-01	2.061606e-01	OS	0
5262	T.cells_CD8	TMEFF1	-4.780520e-02	6.490791e-01	OS	0
5263	CytolyticScore	TMEFF1	 3.274128e-02	7.553760e-01	OS	0
5264	T.cells_CD8	TMEFF2	-4.717123e-02	6.534313e-01	OS	0
5265	CytolyticScore	TMEFF2	 6.533436e-02	5.338066e-01	OS	0
5266	T.cells_CD8	TMEM108	-5.983110e-03	9.546096e-01	OS	0
5267	CytolyticScore	TMEM108	 6.964114e-02	5.071271e-01	OS	0
5268	T.cells_CD8	TMPRSS12	-1.611273e-01	1.228453e-01	OS	0
5269	CytolyticScore	TMPRSS12	-1.636378e-01	1.170428e-01	OS	0
5270	T.cells_CD8	TPPP2	 2.477364e-02	8.136551e-01	OS	0
5271	CytolyticScore	TPPP2	 1.342176e-01	1.996133e-01	OS	0
5272	T.cells_CD8	TPTE	 1.625203e-01	1.195989e-01	OS	0
5273	CytolyticScore	TPTE	 2.438918e-01	1.847830e-02	OS	0
5274	T.cells_CD8	TSGA10	 1.923249e-02	8.548138e-01	OS	0
5275	CytolyticScore	TSGA10	 3.212352e-02	7.598505e-01	OS	0
5276	T.cells_CD8	TSPY1	 1.135733e-01	2.783824e-01	OS	0
5277	CytolyticScore	TSPY1	 4.357734e-02	6.783190e-01	OS	0
5278	T.cells_CD8	TSPY2	-4.633367e-02	6.591989e-01	OS	0
5279	CytolyticScore	TSPY2	 7.255790e-02	4.894579e-01	OS	0
5280	T.cells_CD8	TSPY3	 2.097809e-01	4.356944e-02	OS	0
5281	CytolyticScore	TSPY3	 1.530988e-01	1.428893e-01	OS	0
5282	T.cells_CD8	TSSK6	-1.521590e-01	1.453884e-01	OS	0
5283	CytolyticScore	TSSK6	-1.522402e-01	1.451713e-01	OS	0
5284	T.cells_CD8	TTK	-2.511563e-01	1.516702e-02	OS	0
5285	CytolyticScore	TTK	-3.159918e-01	2.031636e-03	OS	0
5286	T.cells_CD8	TULP2	 8.637808e-02	4.103521e-01	OS	0
5287	CytolyticScore	TULP2	 2.098992e-01	4.344846e-02	OS	0
5288	T.cells_CD8	VENTXP1	-2.040324e-01	4.979812e-02	OS	0
5289	CytolyticScore	VENTXP1	-1.325911e-01	2.051656e-01	OS	0
5290	T.cells_CD8	XAGE1A	 1.940267e-01	6.238194e-02	OS	0
5291	CytolyticScore	XAGE1A	 2.052579e-01	4.841213e-02	OS	0
5292	T.cells_CD8	XAGE1B	 1.693834e-01	1.045609e-01	OS	0
5293	CytolyticScore	XAGE1B	 1.880332e-01	7.108438e-02	OS	0
5294	T.cells_CD8	XAGE1C	 1.620900e-01	1.205946e-01	OS	0
5295	CytolyticScore	XAGE1C	 1.825196e-01	7.993027e-02	OS	0
5296	T.cells_CD8	XAGE1D	 1.484306e-01	1.556276e-01	OS	1
5297	CytolyticScore	XAGE1D	 1.896938e-01	6.858055e-02	OS	1
5298	T.cells_CD8	XAGE1E	 2.045040e-01	4.926093e-02	OS	1
5299	CytolyticScore	XAGE1E	 2.316451e-01	2.547169e-02	OS	1
5300	T.cells_CD8	XAGE2	 1.602627e-01	1.248940e-01	OS	0
5301	CytolyticScore	XAGE2	 2.219567e-01	3.249471e-02	OS	0
5302	T.cells_CD8	XAGE3	 3.037127e-01	3.081075e-03	OS	0
5303	CytolyticScore	XAGE3	 3.061748e-01	2.838204e-03	OS	0
5304	T.cells_CD8	XAGE5	 1.878569e-01	7.135452e-02	OS	0
5305	CytolyticScore	XAGE5	 2.488868e-01	1.614146e-02	OS	0
5306	T.cells_CD8	ZNF165	-6.321828e-02	5.471660e-01	OS	0
5307	CytolyticScore	ZNF165	 6.316996e-02	5.474729e-01	OS	0
5308	T.cells_CD8	ZNF645	 8.137495e-02	4.380884e-01	OS	0
5309	CytolyticScore	ZNF645	 1.265057e-01	2.269171e-01	OS	0
5310	T.cells_CD8	CD99	 1.675569e-02	8.733444e-01	OS	0
5311	CytolyticScore	CD99	 8.106216e-02	4.398569e-01	OS	0
5312	T.cells_CD8	PHOX2B	-1.252943e-01	2.314334e-01	OS	0
5313	CytolyticScore	PHOX2B	-1.141810e-01	2.758023e-01	OS	0
5314	T.cells_CD8	CytolyticScore	 9.058343e-01	0.000000e+00	RMS.FN	NA
5315	T.cells_CD8	ACRBP	-1.353660e-01	2.747440e-01	RMS.FN	0
5316	CytolyticScore	ACRBP	-3.529640e-02	7.767439e-01	RMS.FN	0
5317	T.cells_CD8	ACTL8	-7.394567e-02	5.520468e-01	RMS.FN	0
5318	CytolyticScore	ACTL8	-9.096332e-02	4.641230e-01	RMS.FN	0
5319	T.cells_CD8	ACVR1B	-2.843004e-01	1.971947e-02	RMS.FN	0
5320	CytolyticScore	ACVR1B	-2.911653e-01	1.682621e-02	RMS.FN	0
5321	T.cells_CD8	ADAM2	 1.692107e-01	1.710374e-01	RMS.FN	0
5322	CytolyticScore	ADAM2	 1.572081e-01	2.039051e-01	RMS.FN	0
5323	T.cells_CD8	ADAM29	 1.176568e-01	3.430084e-01	RMS.FN	0
5324	CytolyticScore	ADAM29	 6.833800e-02	5.826713e-01	RMS.FN	0
5325	T.cells_CD8	AKAP3	-2.234815e-02	8.575393e-01	RMS.FN	0
5326	CytolyticScore	AKAP3	 3.653557e-02	7.691197e-01	RMS.FN	0
5327	T.cells_CD8	AKAP4	-9.726856e-02	4.335956e-01	RMS.FN	0
5328	CytolyticScore	AKAP4	 7.805944e-02	5.300832e-01	RMS.FN	0
5329	T.cells_CD8	ANKRD30BP2	-4.434904e-02	7.215737e-01	RMS.FN	0
5330	CytolyticScore	ANKRD30BP2	-2.785801e-02	8.229287e-01	RMS.FN	0
5331	T.cells_CD8	ANKRD45	-8.835502e-02	4.770848e-01	RMS.FN	0
5332	CytolyticScore	ANKRD45	-4.197194e-03	9.731091e-01	RMS.FN	0
5333	T.cells_CD8	ARMC3	-1.296948e-01	2.955399e-01	RMS.FN	0
5334	CytolyticScore	ARMC3	-9.104826e-02	4.637042e-01	RMS.FN	0
5335	T.cells_CD8	ARX	-9.817616e-02	4.292968e-01	RMS.FN	0
5336	CytolyticScore	ARX	 3.337901e-03	9.786130e-01	RMS.FN	0
5337	T.cells_CD8	ATAD2	-1.125389e-01	3.645548e-01	RMS.FN	0
5338	CytolyticScore	ATAD2	-1.924513e-01	1.186981e-01	RMS.FN	0
5339	T.cells_CD8	ATIC	-6.947881e-02	5.763788e-01	RMS.FN	0
5340	CytolyticScore	ATIC	-1.191803e-01	3.367514e-01	RMS.FN	0
5341	T.cells_CD8	BAGE2	-1.456620e-01	2.395378e-01	RMS.FN	0
5342	CytolyticScore	BAGE2	-2.519209e-01	3.972933e-02	RMS.FN	0
5343	T.cells_CD8	BRDT	-1.216991e-01	3.265652e-01	RMS.FN	0
5344	CytolyticScore	BRDT	-6.019844e-02	6.284485e-01	RMS.FN	0
5345	T.cells_CD8	CABYR	-1.712028e-01	1.659807e-01	RMS.FN	0
5346	CytolyticScore	CABYR	-1.238772e-01	3.179159e-01	RMS.FN	0
5347	T.cells_CD8	CAGE1	-3.767557e-02	7.621248e-01	RMS.FN	0
5348	CytolyticScore	CAGE1	 3.437260e-02	7.824416e-01	RMS.FN	0
5349	T.cells_CD8	CALR3	-8.239112e-02	5.074348e-01	RMS.FN	0
5350	CytolyticScore	CALR3	 2.505683e-02	8.404868e-01	RMS.FN	0
5351	T.cells_CD8	CCDC110	-1.005268e-01	4.182763e-01	RMS.FN	0
5352	CytolyticScore	CCDC110	 1.097266e-02	9.297753e-01	RMS.FN	0
5353	T.cells_CD8	CCDC33	-1.091578e-01	3.792320e-01	RMS.FN	0
5354	CytolyticScore	CCDC33	-8.302401e-02	5.041678e-01	RMS.FN	0
5355	T.cells_CD8	CCDC36	 8.276798e-02	5.054882e-01	RMS.FN	0
5356	CytolyticScore	CCDC36	 1.495200e-01	2.271840e-01	RMS.FN	0
5357	T.cells_CD8	CCDC62	-6.524862e-02	5.998671e-01	RMS.FN	0
5358	CytolyticScore	CCDC62	-1.231976e-01	3.205985e-01	RMS.FN	0
5359	T.cells_CD8	CCDC83	 2.761598e-02	8.244424e-01	RMS.FN	0
5360	CytolyticScore	CCDC83	 6.386856e-02	6.076204e-01	RMS.FN	0
5361	T.cells_CD8	CEP290	-2.578418e-01	3.515486e-02	RMS.FN	0
5362	CytolyticScore	CEP290	-2.954425e-01	1.521413e-02	RMS.FN	0
5363	T.cells_CD8	CEP55	 4.517519e-02	7.166037e-01	RMS.FN	1
5364	CytolyticScore	CEP55	-9.683525e-02	4.356565e-01	RMS.FN	1
5365	T.cells_CD8	COX6B2	 1.324926e-01	2.851552e-01	RMS.FN	0
5366	CytolyticScore	COX6B2	 1.111657e-01	3.704737e-01	RMS.FN	0
5367	T.cells_CD8	CPXCR1	 7.761873e-02	5.324153e-01	RMS.FN	0
5368	CytolyticScore	CPXCR1	-2.203013e-03	9.858837e-01	RMS.FN	0
5369	T.cells_CD8	CR1	 4.752175e-01	4.831697e-05	RMS.FN	0
5370	CytolyticScore	CR1	 5.074607e-01	1.171335e-05	RMS.FN	0
5371	T.cells_CD8	CRISP2	 1.041071e-01	4.018070e-01	RMS.FN	0
5372	CytolyticScore	CRISP2	 4.258873e-02	7.322014e-01	RMS.FN	0
5373	T.cells_CD8	CSAG1	 1.607135e-01	1.938739e-01	RMS.FN	0
5374	CytolyticScore	CSAG1	 1.772194e-01	1.513759e-01	RMS.FN	0
5375	T.cells_CD8	CSAG2	 1.420973e-01	2.513569e-01	RMS.FN	0
5376	CytolyticScore	CSAG2	 1.015625e-01	4.134726e-01	RMS.FN	0
5377	T.cells_CD8	CT45A1	-9.972587e-02	4.220128e-01	RMS.FN	0
5378	CytolyticScore	CT45A1	-1.120093e-01	3.668304e-01	RMS.FN	0
5379	T.cells_CD8	CT45A2	-1.830029e-01	1.382597e-01	RMS.FN	0
5380	CytolyticScore	CT45A2	-2.283131e-01	6.312918e-02	RMS.FN	0
5381	T.cells_CD8	CT45A3	-2.572638e-01	3.558113e-02	RMS.FN	0
5382	CytolyticScore	CT45A3	-2.674818e-01	2.864988e-02	RMS.FN	0
5383	T.cells_CD8	CT45A5	 1.760984e-01	1.540220e-01	RMS.FN	0
5384	CytolyticScore	CT45A5	 2.304534e-02	8.531436e-01	RMS.FN	0
5385	T.cells_CD8	CT45A6	 4.621452e-02	7.103681e-01	RMS.FN	0
5386	CytolyticScore	CT45A6	-5.090298e-02	6.824786e-01	RMS.FN	0
5387	T.cells_CD8	CT47A1	 8.910873e-02	4.733195e-01	RMS.FN	0
5388	CytolyticScore	CT47A1	 8.288037e-02	5.049083e-01	RMS.FN	0
5389	T.cells_CD8	CT47A10	NA	NA	RMS.FN	0
5390	CytolyticScore	CT47A10	NA	NA	RMS.FN	0
5391	T.cells_CD8	CT47A11	NA	NA	RMS.FN	0
5392	CytolyticScore	CT47A11	NA	NA	RMS.FN	0
5393	T.cells_CD8	CT47A2	NA	NA	RMS.FN	0
5394	CytolyticScore	CT47A2	NA	NA	RMS.FN	0
5395	T.cells_CD8	CT47A3	NA	NA	RMS.FN	0
