row	column	cor	p	group	DiffExp
354	T.cells_CD8	FEV	-8.849596e-03	9.740516e-01	ASPS	0
355	CytolyticScore	FEV	-2.949865e-02	9.136421e-01	ASPS	0
356	T.cells_CD8	FEZF1	-3.823529e-02	8.881977e-01	ASPS	0
357	CytolyticScore	FEZF1	-2.058824e-02	9.396737e-01	ASPS	0
358	T.cells_CD8	FEZF2	 3.008911e-01	2.574551e-01	ASPS	0
359	CytolyticScore	FEZF2	 2.793989e-01	2.946409e-01	ASPS	0
360	T.cells_CD8	FIGLA	-2.899125e-01	2.760707e-01	ASPS	0
361	CytolyticScore	FIGLA	-1.555260e-01	5.651840e-01	ASPS	0
362	T.cells_CD8	FIZ1	 5.588235e-02	8.371372e-01	ASPS	0
363	CytolyticScore	FIZ1	 8.823529e-02	7.452221e-01	ASPS	0
364	T.cells_CD8	FLI1	 2.617647e-01	3.274104e-01	ASPS	0
365	CytolyticScore	FLI1	 4.294118e-01	9.693649e-02	ASPS	0
366	T.cells_CD8	FOS	 1.352941e-01	6.173674e-01	ASPS	0
367	CytolyticScore	FOS	 1.588235e-01	5.568613e-01	ASPS	0
368	T.cells_CD8	FOSB	 1.235294e-01	6.485421e-01	ASPS	0
369	CytolyticScore	FOSB	 2.029412e-01	4.509612e-01	ASPS	0
370	T.cells_CD8	FOSL1	 6.176471e-02	8.202419e-01	ASPS	0
371	CytolyticScore	FOSL1	 2.323529e-01	3.865113e-01	ASPS	0
372	T.cells_CD8	FOSL2	 1.617647e-01	5.494831e-01	ASPS	0
373	CytolyticScore	FOSL2	 1.058824e-01	6.963341e-01	ASPS	0
374	T.cells_CD8	FOXA1	 1.179946e-01	6.634038e-01	ASPS	0
375	CytolyticScore	FOXA1	 6.489704e-02	8.112748e-01	ASPS	0
376	T.cells_CD8	FOXA2	 3.722809e-01	1.556135e-01	ASPS	0
377	CytolyticScore	FOXA2	 3.895598e-01	1.358295e-01	ASPS	0
378	T.cells_CD8	FOXA3	 6.283222e-03	9.815752e-01	ASPS	0
379	CytolyticScore	FOXA3	 4.555336e-02	8.669621e-01	ASPS	0
380	T.cells_CD8	FOXB1	-3.047363e-01	2.511228e-01	ASPS	0
381	CytolyticScore	FOXB1	-4.178343e-01	1.073004e-01	ASPS	0
382	T.cells_CD8	FOXB2	-3.640728e-01	1.656581e-01	ASPS	0
383	CytolyticScore	FOXB2	-3.640728e-01	1.656581e-01	ASPS	0
384	T.cells_CD8	FOXC1	 5.588235e-02	8.371372e-01	ASPS	0
385	CytolyticScore	FOXC1	 8.529412e-02	7.534651e-01	ASPS	0
386	T.cells_CD8	FOXC2	 7.058824e-02	7.950393e-01	ASPS	0
387	CytolyticScore	FOXC2	 1.117647e-01	6.802737e-01	ASPS	0
388	T.cells_CD8	FOXD1	 4.352941e-01	9.195236e-02	ASPS	0
389	CytolyticScore	FOXD1	 4.529412e-01	7.809874e-02	ASPS	0
390	T.cells_CD8	FOXD2	-7.058824e-02	7.950393e-01	ASPS	0
391	CytolyticScore	FOXD2	-2.117647e-01	4.310832e-01	ASPS	0
392	T.cells_CD8	FOXD3	 1.647059e-01	5.421481e-01	ASPS	0
393	CytolyticScore	FOXD3	 1.176471e-02	9.655082e-01	ASPS	0
394	T.cells_CD8	FOXD4	 1.735294e-01	5.204075e-01	ASPS	0
395	CytolyticScore	FOXD4	 2.676471e-01	3.162544e-01	ASPS	0
396	T.cells_CD8	FOXD4L1	 3.679177e-02	8.923953e-01	ASPS	0
397	CytolyticScore	FOXD4L1	 6.769685e-02	8.032782e-01	ASPS	0
398	T.cells_CD8	FOXD4L2	 6.176471e-02	8.202419e-01	ASPS	0
399	CytolyticScore	FOXD4L2	 5.588235e-02	8.371372e-01	ASPS	0
400	T.cells_CD8	FOXD4L3	 8.596888e-02	7.515717e-01	ASPS	0
401	CytolyticScore	FOXD4L3	 8.596888e-02	7.515717e-01	ASPS	0
402	T.cells_CD8	FOXD4L4	 6.176471e-02	8.202419e-01	ASPS	0
403	CytolyticScore	FOXD4L4	 5.588235e-02	8.371372e-01	ASPS	0
404	T.cells_CD8	FOXD4L5	-3.305839e-01	2.110804e-01	ASPS	0
405	CytolyticScore	FOXD4L5	-4.310555e-01	9.552491e-02	ASPS	0
406	T.cells_CD8	FOXD4L6	-1.056973e-01	6.968415e-01	ASPS	0
407	CytolyticScore	FOXD4L6	-2.733029e-01	3.057399e-01	ASPS	0
408	T.cells_CD8	FOXE1	 2.009432e-01	4.555254e-01	ASPS	0
409	CytolyticScore	FOXE1	 1.750150e-01	5.167868e-01	ASPS	0
410	T.cells_CD8	FOXE3	-2.860794e-02	9.162410e-01	ASPS	0
411	CytolyticScore	FOXE3	-8.224783e-02	7.620290e-01	ASPS	0
412	T.cells_CD8	FOXF1	 1.088235e-01	6.882883e-01	ASPS	0
413	CytolyticScore	FOXF1	-1.764706e-02	9.482802e-01	ASPS	0
414	T.cells_CD8	FOXF2	 6.470588e-02	8.118215e-01	ASPS	0
415	CytolyticScore	FOXF2	 6.176471e-02	8.202419e-01	ASPS	0
416	T.cells_CD8	FOXG1	 3.746329e-01	1.528127e-01	ASPS	0
417	CytolyticScore	FOXG1	 4.070814e-01	1.176018e-01	ASPS	0
418	T.cells_CD8	FOXH1	-7.079677e-02	7.944459e-01	ASPS	0
419	CytolyticScore	FOXH1	 1.474933e-02	9.567647e-01	ASPS	0
420	T.cells_CD8	FOXI1	 1.780784e-01	5.093576e-01	ASPS	0
421	CytolyticScore	FOXI1	 4.298444e-02	8.744076e-01	ASPS	0
422	T.cells_CD8	FOXI2	 3.826344e-02	8.881158e-01	ASPS	0
423	CytolyticScore	FOXI2	 2.545990e-01	3.413021e-01	ASPS	0
424	T.cells_CD8	FOXI3	-7.669650e-03	9.775105e-01	ASPS	0
425	CytolyticScore	FOXI3	-9.970545e-02	7.133298e-01	ASPS	0
426	T.cells_CD8	FOXJ1	 8.592828e-02	7.516856e-01	ASPS	0
427	CytolyticScore	FOXJ1	 1.259294e-01	6.421358e-01	ASPS	0
428	T.cells_CD8	FOXJ2	-9.411765e-02	7.288144e-01	ASPS	0
429	CytolyticScore	FOXJ2	-1.117647e-01	6.802737e-01	ASPS	0
430	T.cells_CD8	FOXJ3	-3.676471e-01	1.612324e-01	ASPS	0
431	CytolyticScore	FOXJ3	-3.058824e-01	2.492543e-01	ASPS	0
432	T.cells_CD8	FOXK1	 4.205882e-01	1.047675e-01	ASPS	0
433	CytolyticScore	FOXK1	 4.323529e-01	9.442104e-02	ASPS	0
434	T.cells_CD8	FOXK2	-1.441176e-01	5.943783e-01	ASPS	0
435	CytolyticScore	FOXK2	-3.205882e-01	2.260454e-01	ASPS	0
436	T.cells_CD8	FOXL1	 7.058824e-02	7.950393e-01	ASPS	0
437	CytolyticScore	FOXL1	 1.205882e-01	6.564245e-01	ASPS	0
438	T.cells_CD8	FOXL2	 3.679177e-02	8.923953e-01	ASPS	0
439	CytolyticScore	FOXL2	-6.328184e-02	8.158960e-01	ASPS	0
440	T.cells_CD8	FOXM1	 2.794118e-01	2.946177e-01	ASPS	0
441	CytolyticScore	FOXM1	 8.823529e-02	7.452221e-01	ASPS	0
442	T.cells_CD8	FOXN1	-8.401681e-02	7.570527e-01	ASPS	0
443	CytolyticScore	FOXN1	-2.520504e-01	3.463224e-01	ASPS	0
444	T.cells_CD8	FOXN2	 1.117647e-01	6.802737e-01	ASPS	0
445	CytolyticScore	FOXN2	 8.823529e-03	9.741280e-01	ASPS	0
446	T.cells_CD8	FOXN3	-6.647059e-01	4.967386e-03	ASPS	0
447	CytolyticScore	FOXN3	-7.558824e-01	7.058906e-04	ASPS	0
448	T.cells_CD8	FOXN4	 1.004618e-01	7.112418e-01	ASPS	0
449	CytolyticScore	FOXN4	 1.004618e-01	7.112418e-01	ASPS	0
450	T.cells_CD8	FOXO1	-2.352941e-01	3.803558e-01	ASPS	0
451	CytolyticScore	FOXO1	-2.941176e-01	2.688466e-01	ASPS	0
452	T.cells_CD8	FOXO3	-3.588235e-01	1.723039e-01	ASPS	0
453	CytolyticScore	FOXO3	-4.529412e-01	7.809874e-02	ASPS	0
454	T.cells_CD8	FOXO4	-7.000000e-01	2.535095e-03	ASPS	0
455	CytolyticScore	FOXO4	-7.264706e-01	1.436183e-03	ASPS	0
456	T.cells_CD8	FOXO6	 2.352941e-02	9.310736e-01	ASPS	0
457	CytolyticScore	FOXO6	-7.352941e-02	7.866792e-01	ASPS	0
458	T.cells_CD8	FOXP1	 2.205882e-01	4.116664e-01	ASPS	0
459	CytolyticScore	FOXP1	 2.911765e-01	2.738870e-01	ASPS	0
460	T.cells_CD8	FOXP2	-2.264706e-01	3.989829e-01	ASPS	0
461	CytolyticScore	FOXP2	-2.235294e-01	4.052983e-01	ASPS	0
462	T.cells_CD8	FOXP3	 7.705882e-01	4.768224e-04	ASPS	0
463	CytolyticScore	FOXP3	 7.617647e-01	6.053428e-04	ASPS	0
464	T.cells_CD8	FOXP4	 2.970588e-01	2.638630e-01	ASPS	0
465	CytolyticScore	FOXP4	 2.705882e-01	3.107606e-01	ASPS	0
466	T.cells_CD8	FOXQ1	 9.439569e-02	7.280415e-01	ASPS	0
467	CytolyticScore	FOXQ1	-8.554609e-02	7.527579e-01	ASPS	0
468	T.cells_CD8	FOXR1	-8.401681e-02	7.570527e-01	ASPS	0
469	CytolyticScore	FOXR1	-2.520504e-01	3.463224e-01	ASPS	0
470	T.cells_CD8	FOXR2	-8.757773e-02	7.470628e-01	ASPS	0
471	CytolyticScore	FOXR2	-1.253268e-01	6.437422e-01	ASPS	0
472	T.cells_CD8	FOXS1	 7.647059e-02	7.783410e-01	ASPS	0
473	CytolyticScore	FOXS1	 1.264706e-01	6.406944e-01	ASPS	0
474	T.cells_CD8	GABPA	-2.029412e-01	4.509612e-01	ASPS	0
475	CytolyticScore	GABPA	-1.941176e-01	4.712897e-01	ASPS	0
476	T.cells_CD8	GATA1	-3.782194e-01	1.486076e-01	ASPS	0
477	CytolyticScore	GATA1	-1.604121e-01	5.528709e-01	ASPS	0
478	T.cells_CD8	GATA2	 3.852941e-01	1.405442e-01	ASPS	0
479	CytolyticScore	GATA2	 2.911765e-01	2.738870e-01	ASPS	0
480	T.cells_CD8	GATA3	 6.676471e-01	4.711982e-03	ASPS	0
481	CytolyticScore	GATA3	 4.941176e-01	5.172344e-02	ASPS	0
482	T.cells_CD8	GATA4	 3.539838e-01	1.785858e-01	ASPS	0
483	CytolyticScore	GATA4	 2.772873e-01	2.984579e-01	ASPS	0
484	T.cells_CD8	GATA5	 3.684381e-01	1.602637e-01	ASPS	0
485	CytolyticScore	GATA5	 3.346646e-01	2.051585e-01	ASPS	0
486	T.cells_CD8	GATA6	 4.000000e-01	1.247504e-01	ASPS	0
487	CytolyticScore	GATA6	 4.058824e-01	1.187917e-01	ASPS	0
488	T.cells_CD8	GATAD1	 5.588235e-02	8.371372e-01	ASPS	0
489	CytolyticScore	GATAD1	-1.470588e-01	5.867934e-01	ASPS	0
490	T.cells_CD8	GATAD2A	 1.705882e-01	5.276098e-01	ASPS	0
491	CytolyticScore	GATAD2A	 7.941176e-02	7.700253e-01	ASPS	0
492	T.cells_CD8	GATAD2B	-1.176471e-01	6.643411e-01	ASPS	0
493	CytolyticScore	GATAD2B	-2.235294e-01	4.052983e-01	ASPS	0
494	T.cells_CD8	GBX1	 1.434463e-01	5.961152e-01	ASPS	0
495	CytolyticScore	GBX1	 1.223068e-01	6.518144e-01	ASPS	0
496	T.cells_CD8	GBX2	 2.949865e-02	9.136421e-01	ASPS	0
497	CytolyticScore	GBX2	 8.849596e-03	9.740516e-01	ASPS	0
498	T.cells_CD8	GCM1	-1.735294e-01	5.204075e-01	ASPS	0
499	CytolyticScore	GCM1	-5.588235e-02	8.371372e-01	ASPS	0
500	T.cells_CD8	GCM2	-1.960392e-01	4.668248e-01	ASPS	0
501	CytolyticScore	GCM2	-8.401681e-02	7.570527e-01	ASPS	0
502	T.cells_CD8	GFI1	 9.088235e-01	1.100585e-06	ASPS	0
503	CytolyticScore	GFI1	 8.294118e-01	7.088454e-05	ASPS	0
504	T.cells_CD8	GFI1B	-5.164066e-01	4.056457e-02	ASPS	0
505	CytolyticScore	GFI1B	-3.231316e-01	2.221755e-01	ASPS	0
506	T.cells_CD8	GLI1	-7.941176e-02	7.700253e-01	ASPS	0
507	CytolyticScore	GLI1	-2.647059e-01	3.218044e-01	ASPS	0
508	T.cells_CD8	GLI2	 1.941176e-01	4.712897e-01	ASPS	0
509	CytolyticScore	GLI2	 4.117647e-02	8.796536e-01	ASPS	0
510	T.cells_CD8	GLI3	-1.794118e-01	5.061395e-01	ASPS	0
511	CytolyticScore	GLI3	-1.529412e-01	5.717446e-01	ASPS	0
512	T.cells_CD8	GLI4	-1.470588e-01	5.867934e-01	ASPS	0
513	CytolyticScore	GLI4	-1.147059e-01	6.722910e-01	ASPS	0
514	T.cells_CD8	GLIS1	 1.000000e-01	7.125164e-01	ASPS	0
515	CytolyticScore	GLIS1	-8.235294e-02	7.617331e-01	ASPS	0
516	T.cells_CD8	GLIS2	 6.058824e-01	1.286030e-02	ASPS	0
517	CytolyticScore	GLIS2	 5.117647e-01	4.272345e-02	ASPS	0
518	T.cells_CD8	GLIS3	-3.882353e-01	1.372816e-01	ASPS	0
519	CytolyticScore	GLIS3	-3.911765e-01	1.340713e-01	ASPS	0
520	T.cells_CD8	GMEB1	-1.088235e-01	6.882883e-01	ASPS	0
521	CytolyticScore	GMEB1	-3.529412e-02	8.967532e-01	ASPS	0
522	T.cells_CD8	GMEB2	-7.058824e-02	7.950393e-01	ASPS	0
523	CytolyticScore	GMEB2	-1.029412e-01	7.044104e-01	ASPS	0
524	T.cells_CD8	GRHL1	 2.676471e-01	3.162544e-01	ASPS	0
525	CytolyticScore	GRHL1	 3.176471e-01	2.305735e-01	ASPS	0
526	T.cells_CD8	GRHL2	 1.373287e-01	6.120357e-01	ASPS	0
527	CytolyticScore	GRHL2	 1.641974e-01	5.434131e-01	ASPS	0
528	T.cells_CD8	GRHL3	-1.780784e-01	5.093576e-01	ASPS	0
529	CytolyticScore	GRHL3	-3.039614e-01	2.523911e-01	ASPS	0
530	T.cells_CD8	GSC	 2.058824e-02	9.396737e-01	ASPS	0
531	CytolyticScore	GSC	 2.029412e-01	4.509612e-01	ASPS	0
532	T.cells_CD8	GSC2	 1.150447e-01	6.713734e-01	ASPS	0
533	CytolyticScore	GSC2	 7.158340e-02	7.922082e-01	ASPS	0
534	T.cells_CD8	GSX1	-1.400280e-01	6.049904e-01	ASPS	0
535	CytolyticScore	GSX1	-1.400280e-01	6.049904e-01	ASPS	0
536	T.cells_CD8	GSX2	 1.296407e-01	6.322756e-01	ASPS	0
537	CytolyticScore	GSX2	 0.000000e+00	1.000000e+00	ASPS	0
538	T.cells_CD8	GTF3A	-1.764706e-01	5.132506e-01	ASPS	0
539	CytolyticScore	GTF3A	-2.823529e-01	2.893498e-01	ASPS	0
540	T.cells_CD8	GZF1	-3.058824e-01	2.492543e-01	ASPS	0
541	CytolyticScore	GZF1	-4.147059e-01	1.102294e-01	ASPS	0
542	T.cells_CD8	HAND1	 3.267109e-01	2.168013e-01	ASPS	0
543	CytolyticScore	HAND1	 2.693157e-01	3.131306e-01	ASPS	0
544	T.cells_CD8	HAND2	 1.179946e-02	9.654063e-01	ASPS	0
545	CytolyticScore	HAND2	 1.209445e-01	6.554679e-01	ASPS	0
546	T.cells_CD8	HBP1	-4.500000e-01	8.029574e-02	ASPS	0
547	CytolyticScore	HBP1	-6.441176e-01	7.081524e-03	ASPS	0
548	T.cells_CD8	HDX	 2.294118e-01	3.927205e-01	ASPS	0
549	CytolyticScore	HDX	 2.000000e-01	4.576879e-01	ASPS	0
550	T.cells_CD8	HELT	NA	NA	ASPS	0
551	CytolyticScore	HELT	NA	NA	ASPS	0
552	T.cells_CD8	HES1	-3.823529e-02	8.881977e-01	ASPS	0
553	CytolyticScore	HES1	-4.411765e-02	8.711220e-01	ASPS	0
554	T.cells_CD8	HES2	-2.000000e-01	4.576879e-01	ASPS	0
555	CytolyticScore	HES2	-2.352941e-01	3.803558e-01	ASPS	0
556	T.cells_CD8	HES3	NA	NA	ASPS	0
557	CytolyticScore	HES3	NA	NA	ASPS	0
558	T.cells_CD8	HES4	 8.823529e-02	7.452221e-01	ASPS	0
559	CytolyticScore	HES4	 1.264706e-01	6.406944e-01	ASPS	0
560	T.cells_CD8	HES5	-1.764706e-02	9.482802e-01	ASPS	0
561	CytolyticScore	HES5	 8.235294e-02	7.617331e-01	ASPS	0
562	T.cells_CD8	HES6	 4.705882e-02	8.626037e-01	ASPS	0
563	CytolyticScore	HES6	-1.470588e-02	9.568919e-01	ASPS	0
564	T.cells_CD8	HES7	 4.365801e-01	9.088758e-02	ASPS	0
565	CytolyticScore	HES7	 5.044270e-01	4.631030e-02	ASPS	0
566	T.cells_CD8	HESX1	 1.852941e-01	4.920571e-01	ASPS	0
567	CytolyticScore	HESX1	 2.058824e-01	4.442846e-01	ASPS	0
568	T.cells_CD8	HEY1	 6.470588e-02	8.118215e-01	ASPS	0
569	CytolyticScore	HEY1	 6.470588e-02	8.118215e-01	ASPS	0
570	T.cells_CD8	HEY2	-2.558824e-01	3.387899e-01	ASPS	0
571	CytolyticScore	HEY2	-2.970588e-01	2.638630e-01	ASPS	0
572	T.cells_CD8	HEYL	 1.882353e-01	4.850866e-01	ASPS	0
573	CytolyticScore	HEYL	 1.029412e-01	7.044104e-01	ASPS	0
574	T.cells_CD8	HHEX	 2.735294e-01	3.053232e-01	ASPS	0
575	CytolyticScore	HHEX	 4.029412e-01	1.217458e-01	ASPS	0
576	T.cells_CD8	HIC1	-6.764706e-02	8.034203e-01	ASPS	0
577	CytolyticScore	HIC1	 8.823529e-03	9.741280e-01	ASPS	0
578	T.cells_CD8	HIC2	-2.970588e-01	2.638630e-01	ASPS	0
579	CytolyticScore	HIC2	-2.000000e-01	4.576879e-01	ASPS	0
580	T.cells_CD8	HIF1A	-1.764706e-02	9.482802e-01	ASPS	0
581	CytolyticScore	HIF1A	-1.000000e-01	7.125164e-01	ASPS	0
582	T.cells_CD8	HIF3A	-1.764706e-01	5.132506e-01	ASPS	0
583	CytolyticScore	HIF3A	-3.529412e-02	8.967532e-01	ASPS	0
584	T.cells_CD8	HINFP	-9.117647e-02	7.370050e-01	ASPS	0
585	CytolyticScore	HINFP	-1.411765e-01	6.020027e-01	ASPS	0
586	T.cells_CD8	HIVEP1	 4.705882e-02	8.626037e-01	ASPS	0
587	CytolyticScore	HIVEP1	 1.176471e-01	6.643411e-01	ASPS	0
588	T.cells_CD8	HIVEP2	-8.823529e-02	7.452221e-01	ASPS	0
589	CytolyticScore	HIVEP2	-8.823529e-03	9.741280e-01	ASPS	0
590	T.cells_CD8	HIVEP3	 2.941176e-03	9.913748e-01	ASPS	0
591	CytolyticScore	HIVEP3	 3.823529e-02	8.881977e-01	ASPS	0
592	T.cells_CD8	HKR1	-1.882353e-01	4.850866e-01	ASPS	0
593	CytolyticScore	HKR1	-9.117647e-02	7.370050e-01	ASPS	0
594	T.cells_CD8	HLF	-1.470588e-02	9.568919e-01	ASPS	0
595	CytolyticScore	HLF	-2.676471e-01	3.162544e-01	ASPS	0
596	T.cells_CD8	HLX	 1.382353e-01	6.096659e-01	ASPS	0
597	CytolyticScore	HLX	 2.529412e-01	3.445630e-01	ASPS	0
598	T.cells_CD8	HMBOX1	-2.235294e-01	4.052983e-01	ASPS	0
599	CytolyticScore	HMBOX1	-1.882353e-01	4.850866e-01	ASPS	0
600	T.cells_CD8	HMG20A	-1.617647e-01	5.494831e-01	ASPS	0
601	CytolyticScore	HMG20A	-1.735294e-01	5.204075e-01	ASPS	0
602	T.cells_CD8	HMG20B	 2.588235e-01	3.330723e-01	ASPS	0
603	CytolyticScore	HMG20B	 2.941176e-01	2.688466e-01	ASPS	0
604	T.cells_CD8	HMGA1	-2.176471e-01	4.180868e-01	ASPS	0
605	CytolyticScore	HMGA1	-3.705882e-01	1.576505e-01	ASPS	0
606	T.cells_CD8	HMGA2	 5.882353e-03	9.827505e-01	ASPS	0
607	CytolyticScore	HMGA2	 1.235294e-01	6.485421e-01	ASPS	0
608	T.cells_CD8	HMGXB3	-9.705882e-02	7.206513e-01	ASPS	0
609	CytolyticScore	HMGXB3	 2.647059e-02	9.224806e-01	ASPS	0
610	T.cells_CD8	HMGXB4	-2.382353e-01	3.742541e-01	ASPS	0
611	CytolyticScore	HMGXB4	-3.029412e-01	2.540669e-01	ASPS	0
612	T.cells_CD8	HMX1	 1.159174e-02	9.660150e-01	ASPS	0
613	CytolyticScore	HMX1	 1.352370e-01	6.175174e-01	ASPS	0
614	T.cells_CD8	HMX2	 1.400280e-01	6.049904e-01	ASPS	0
615	CytolyticScore	HMX2	 2.800560e-02	9.179990e-01	ASPS	0
616	T.cells_CD8	HMX3	 1.984677e-01	4.612121e-01	ASPS	0
617	CytolyticScore	HMX3	 3.063306e-01	2.485259e-01	ASPS	0
618	T.cells_CD8	HNF1A	 1.764706e-02	9.482802e-01	ASPS	0
619	CytolyticScore	HNF1A	-1.558824e-01	5.642820e-01	ASPS	0
620	T.cells_CD8	HNF1B	-9.481742e-02	7.268697e-01	ASPS	0
621	CytolyticScore	HNF1B	 1.925979e-02	9.435603e-01	ASPS	0
622	T.cells_CD8	HNF4A	 3.259349e-02	9.046185e-01	ASPS	0
623	CytolyticScore	HNF4A	 2.370435e-02	9.305623e-01	ASPS	0
624	T.cells_CD8	HNF4G	 2.500000e-01	3.503915e-01	ASPS	0
625	CytolyticScore	HNF4G	 9.117647e-02	7.370050e-01	ASPS	0
626	T.cells_CD8	HOMEZ	-3.000000e-01	2.589365e-01	ASPS	0
627	CytolyticScore	HOMEZ	-5.147059e-01	4.134581e-02	ASPS	0
628	T.cells_CD8	HOPX	 2.941176e-02	9.138956e-01	ASPS	0
629	CytolyticScore	HOPX	-2.941176e-02	9.138956e-01	ASPS	0
630	T.cells_CD8	HOXA1	 7.352941e-02	7.866792e-01	ASPS	0
631	CytolyticScore	HOXA1	-4.411765e-02	8.711220e-01	ASPS	0
632	T.cells_CD8	HOXA10	-1.382353e-01	6.096659e-01	ASPS	0
633	CytolyticScore	HOXA10	-2.764706e-01	2.999421e-01	ASPS	0
634	T.cells_CD8	HOXA11	-3.235294e-02	9.053195e-01	ASPS	0
635	CytolyticScore	HOXA11	-6.470588e-02	8.118215e-01	ASPS	0
636	T.cells_CD8	HOXA13	-2.323529e-01	3.865113e-01	ASPS	0
637	CytolyticScore	HOXA13	-2.882353e-01	2.789845e-01	ASPS	0
638	T.cells_CD8	HOXA2	 4.735294e-01	6.391907e-02	ASPS	0
639	CytolyticScore	HOXA2	 5.088235e-01	4.413522e-02	ASPS	0
640	T.cells_CD8	HOXA3	 1.500000e-01	5.792486e-01	ASPS	0
641	CytolyticScore	HOXA3	 6.470588e-02	8.118215e-01	ASPS	0
642	T.cells_CD8	HOXA4	-7.058824e-02	7.950393e-01	ASPS	0
643	CytolyticScore	HOXA4	-2.294118e-01	3.927205e-01	ASPS	0
644	T.cells_CD8	HOXA5	 6.470588e-02	8.118215e-01	ASPS	0
645	CytolyticScore	HOXA5	 1.764706e-02	9.482802e-01	ASPS	0
646	T.cells_CD8	HOXA6	-3.382353e-01	2.000656e-01	ASPS	0
647	CytolyticScore	HOXA6	-3.617647e-01	1.685588e-01	ASPS	0
648	T.cells_CD8	HOXA7	-4.647059e-01	6.974368e-02	ASPS	0
649	CytolyticScore	HOXA7	-6.823529e-01	3.587970e-03	ASPS	0
650	T.cells_CD8	HOXA9	-2.411765e-01	3.682066e-01	ASPS	0
651	CytolyticScore	HOXA9	-4.000000e-01	1.247504e-01	ASPS	0
652	T.cells_CD8	HOXB1	NA	NA	ASPS	0
653	CytolyticScore	HOXB1	NA	NA	ASPS	0
654	T.cells_CD8	HOXB13	 3.691393e-01	1.594083e-01	ASPS	0
655	CytolyticScore	HOXB13	 4.005554e-01	1.241791e-01	ASPS	0
656	T.cells_CD8	HOXB2	 3.970588e-01	1.278060e-01	ASPS	0
657	CytolyticScore	HOXB2	 1.970588e-01	4.644642e-01	ASPS	0
658	T.cells_CD8	HOXB3	 3.764706e-01	1.506481e-01	ASPS	0
659	CytolyticScore	HOXB3	 4.176471e-01	1.074741e-01	ASPS	0
660	T.cells_CD8	HOXB4	 3.470588e-01	1.878344e-01	ASPS	0
661	CytolyticScore	HOXB4	 3.676471e-01	1.612324e-01	ASPS	0
662	T.cells_CD8	HOXB5	 2.911765e-01	2.738870e-01	ASPS	0
663	CytolyticScore	HOXB5	 4.235294e-01	1.021093e-01	ASPS	0
664	T.cells_CD8	HOXB6	 4.205882e-01	1.047675e-01	ASPS	0
665	CytolyticScore	HOXB6	 5.500000e-01	2.729397e-02	ASPS	0
666	T.cells_CD8	HOXB7	 4.911765e-01	5.335044e-02	ASPS	0
667	CytolyticScore	HOXB7	 6.117647e-01	1.178841e-02	ASPS	0
668	T.cells_CD8	HOXB8	 3.294118e-01	2.128014e-01	ASPS	0
669	CytolyticScore	HOXB8	 4.794118e-01	6.023930e-02	ASPS	0
670	T.cells_CD8	HOXB9	 5.411765e-01	3.040022e-02	ASPS	0
671	CytolyticScore	HOXB9	 6.735294e-01	4.232739e-03	ASPS	0
672	T.cells_CD8	HOXC10	 1.735294e-01	5.204075e-01	ASPS	0
673	CytolyticScore	HOXC10	 1.147059e-01	6.722910e-01	ASPS	0
674	T.cells_CD8	HOXC11	 2.354673e-01	3.799950e-01	ASPS	0
675	CytolyticScore	HOXC11	 2.413540e-01	3.678433e-01	ASPS	0
676	T.cells_CD8	HOXC12	 1.005316e-01	7.110492e-01	ASPS	0
677	CytolyticScore	HOXC12	 2.843158e-01	2.858658e-01	ASPS	0
678	T.cells_CD8	HOXC13	 2.911765e-01	2.738870e-01	ASPS	0
679	CytolyticScore	HOXC13	 2.000000e-01	4.576879e-01	ASPS	0
680	T.cells_CD8	HOXC4	 5.235294e-01	3.741265e-02	ASPS	0
681	CytolyticScore	HOXC4	 3.882353e-01	1.372816e-01	ASPS	0
682	T.cells_CD8	HOXC5	 3.738044e-01	1.537954e-01	ASPS	0
683	CytolyticScore	HOXC5	 3.296542e-01	2.124447e-01	ASPS	0
684	T.cells_CD8	HOXC6	 4.735294e-01	6.391907e-02	ASPS	0
685	CytolyticScore	HOXC6	 4.617647e-01	7.176842e-02	ASPS	0
686	T.cells_CD8	HOXC8	 5.000000e-01	4.858029e-02	ASPS	0
687	CytolyticScore	HOXC8	 4.882353e-01	5.501503e-02	ASPS	0
688	T.cells_CD8	HOXC9	 4.117647e-01	1.130339e-01	ASPS	0
689	CytolyticScore	HOXC9	 4.176471e-01	1.074741e-01	ASPS	0
690	T.cells_CD8	HOXD1	 3.352941e-01	2.042546e-01	ASPS	0
691	CytolyticScore	HOXD1	 4.411765e-01	8.715364e-02	ASPS	0
692	T.cells_CD8	HOXD10	-1.382353e-01	6.096659e-01	ASPS	0
693	CytolyticScore	HOXD10	-1.470588e-01	5.867934e-01	ASPS	0
694	T.cells_CD8	HOXD11	-2.861369e-01	2.826559e-01	ASPS	0
695	CytolyticScore	HOXD11	-3.008863e-01	2.574631e-01	ASPS	0
696	T.cells_CD8	HOXD12	-2.430764e-01	3.643290e-01	ASPS	0
697	CytolyticScore	HOXD12	-3.629941e-01	1.670096e-01	ASPS	0
698	T.cells_CD8	HOXD13	 1.383370e-01	6.094002e-01	ASPS	0
699	CytolyticScore	HOXD13	 1.501104e-01	5.789662e-01	ASPS	0
700	T.cells_CD8	HOXD3	 2.000000e-01	4.576879e-01	ASPS	0
701	CytolyticScore	HOXD3	 3.764706e-01	1.506481e-01	ASPS	0
